,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
16648,GSTAR 2,42296.0,0.00021278607906184983,14.52
16649,BRASILSAT 2,42341.5,0.0002243661655822302,14.72
16656,ARIANE 3 R/B,24575.0,0.7225228891149542,7.05
16666,COSMOS 1738,42181.5,0.0014342780602870926,11.33
16675,SL-12 R/B(2),42904.0,0.003729256013425322,12.72
16680,COSMOS 1741,7157.5,0.0018861334264757249,74.02
16681,SL-8 R/B,7147.0,0.0013991884706870015,74.03
16714,THORAD AGENA D DEB,7410.0,0.0006747638326585695,100.07
16718,COSMOS 1743,6849.5,0.0009489743776918023,82.54
16719,SL-14 R/B,6992.5,0.001787629603146228,82.55
16726,COSMOS 1745,7362.0,0.0032599837000814994,82.96
16727,SL-8 R/B,7353.0,0.0029919760641914863,82.96
16728,EKRAN 15,43243.0,0.0007400041625234142,12.47
16731,SL-12 R/B(2),41860.0,0.0022933588150979454,9.87
16734,METEOR 2-14,7322.5,0.0015705018777739843,82.54
16735,SL-14 R/B,7325.0,0.0013651877133105802,82.54
16757,COSMOS 1748,7839.5,0.0010842528222463168,74.02
16758,COSMOS 1749,7809.0,0.004866180048661801,74.02
16759,COSMOS 1750,7817.0,0.003837789433286427,74.02
16760,COSMOS 1751,7864.0,0.00254323499491353,74.02
16761,COSMOS 1752,7855.5,0.0012093437718795749,74.02
16762,COSMOS 1753,7847.5,0.000955718381650207,74.01
16763,COSMOS 1754,7831.5,0.0021068760773798123,74.02
16764,COSMOS 1755,7824.5,0.0028755831043517158,74.02
16765,SL-8 R/B,7955.0,0.013199245757385292,74.01
16768,GORIZONT 12,42184.0,0.00040299639673809976,11.05
16790,COSMOS 1758,6897.0,0.0017398869073510222,82.46
16791,SL-14 R/B,6992.5,0.0025026814444047193,82.48
16796,SL-12 R/B(2),42910.0,0.0012351433232346773,12.32
16797,COSMOS 1759,7359.0,0.0024459845087647777,82.92
16798,SL-8 R/B,7351.0,0.006665759760576792,82.92
16808,COSMOS 1736 FUEL CORE,7336.0,0.0024536532170119957,64.99
16848,COSMOS 1761,26548.5,0.5797502683767445,69.91
16853,SL-6 R/B(2),26363.5,0.6407533142412806,67.17
16859,COSMOS 1763,7140.0,0.0029411764705882353,74.03
16863,SL-8 R/B,7131.0,0.003225354087785724,74.03
16866,SL-8 DEB,6972.5,0.0012190749372534958,74.02
16869,SL-12 R/B(2),42872.5,0.0034404338445390404,12.05
16880,COSMOS 1766,6861.5,0.0009473147271004882,82.49
16881,SL-14 R/B,6992.5,0.001787629603146228,82.52
16907,AJISAI (EGS),7865.5,0.0010806687432458203,50.01
16908,JAS-1 (FO-12),7865.5,0.0010806687432458203,50.01
16909,H-1 R/B(MABES),7916.0,0.0072006063668519455,50.0
16916,COSMOS 1771,7332.5,0.0042959427207637235,64.98
16951,COSMOS 1777,7157.0,0.0025150202598854267,74.01
16952,SL-8 R/B,7142.0,0.0012601512181461775,74.01
16960,COSMOS 1778 [GLONASS],25508.0,0.0004704406460718206,64.55
16961,COSMOS 1779 [GLONASS],25507.5,0.0012349309026756835,64.56
16962,COSMOS 1780 [GLONASS],25507.5,0.0002548270116632363,64.55
16967,SL-12 R/B(2),25494.5,0.0026084057345702014,64.57
16968,NOAA 10,7174.0,0.0012545302481182046,98.65
16985,COSMOS 1782,6883.5,0.0006537371976465461,82.53
16986,SL-14 R/B,6993.5,0.0019303639093443913,82.52
16992,COSMOS 1783,7257.0,0.1016949152542373,62.03
16995,SL-6 R/B(2),12529.5,0.47683467017837905,62.21
16999,DELTA 1 DEB,8379.0,0.07053347654851415,102.5
17017,COSMOS 839 DEB,7857.0,0.0628738704340079,66.02
17022,THORAD DELTA 1 DEB,7782.5,0.005332476710568583,101.43
17023,DELTA 1 DEB,7905.5,0.08494086395547404,29.43
17024,COSMOS 1275 DEB,7338.5,0.007699121073788922,82.83
17025,COSMOS 1275 DEB,7325.0,0.007508532423208191,83.13
17034,COSMOS 1771 FUEL CORE,7319.0,0.002322721683290067,64.99
17045,RADUGA 19,42679.5,0.0013941119272718753,12.07
17064,SL-12 R/B(2),42931.5,0.0029698473149086333,12.51
17065,COSMOS 1791,7356.5,0.004145993339223815,82.95
17066,SL-8 R/B,7349.0,0.003537896312423459,82.94
17069,POLAR BEAR,7359.0,0.003940752819676587,89.61
17070,SCOUT G-1 R/B,7358.0,0.0038053818972546886,89.61
17077,MOLNIYA 1-69,26575.5,0.7047656676261971,63.8
17080,SL-6 R/B(2),26997.5,0.664820816742291,63.59
17082,GORIZONT 13,43189.0,0.0012966264558105073,13.1
17089,COSMOS 1375 DEB,7328.0,0.0054585152838427945,65.84
17092,OPS 4682 DEB,7649.0,0.002483984834618904,90.24
17101,COSMOS 1375 DEB,7410.0,0.006477732793522267,65.83
17102,COSMOS 1375 DEB,7352.5,0.0033321999319959198,65.83
17103,COSMOS 1375 DEB,7358.0,0.004484914378907311,65.83
17104,COSMOS 1375 DEB,7360.0,0.003125,65.83
17105,COSMOS 1375 DEB,7322.5,0.001297371116421987,65.83
17106,COSMOS 1375 DEB,7254.0,0.0027570995312930797,65.82
17107,COSMOS 1375 DEB,7338.0,0.002725538293813028,65.83
17116,ARIANE 1 DEB,7097.5,0.00753786544557943,98.24
17117,ARIANE 1 DEB,7178.5,0.012885700355227415,98.54
17120,ARIANE 1 DEB,7158.5,0.005657609834462527,98.27
17121,ARIANE 1 DEB,6903.0,0.0002897291032884253,97.78
17124,SL-12 R/B(2),42174.5,0.00114998399506811,11.3
17128,ARIANE 1 DEB,7184.5,0.0032709304753288327,98.35
17137,COSMOS 1794,7860.5,0.0020991031104891545,74.01
17138,COSMOS 1795,7851.5,0.0009552314844297268,74.01
17139,COSMOS 1796,7844.5,0.00159347313404296,74.01
17140,COSMOS 1797,7835.5,0.0018505519749856423,74.02
17141,COSMOS 1798,7828.5,0.002746375423133423,74.01
17142,COSMOS 1799,7821.0,0.003707965733282189,74.01
17143,COSMOS 1800,7813.5,0.004799385678633135,74.02
17144,COSMOS 1801,7806.0,0.005508583141173457,74.01
17145,SL-8 R/B,7954.5,0.012508642906530894,74.01
17146,SL-6 R/B(2),26261.5,0.5955676560744817,69.81
17152,ARIANE 1 DEB,7068.5,0.0017684091391384311,98.01
17158,COSMOS 1802,7367.0,0.004343694855436405,82.92
17159,SL-8 R/B,7360.5,0.003736159228313294,82.93
17163,SCOUT G-1 DEB,7513.5,0.02042989285951953,89.35
17167,COSMOS 1691 DEB,7600.5,0.0007236366028550754,82.55
17176,COSMOS 1803,7878.0,0.0003808073115003808,82.61
17177,SL-14 R/B,7875.5,0.00031744016252936323,82.61
17180,FLTSATCOM 7 (USA 20),42545.5,0.003913457357417353,13.21
17190,COSMOS 1805,6858.0,0.00029163021289005544,82.47
17191,SL-14 R/B,6991.5,0.0015018236429950654,82.5
17202,ARIANE 1 DEB,7248.0,0.013245033112582781,98.68
17212,COSMOS 1806,26557.0,0.4594645479534586,68.61
17215,SL-6 R/B(2),26260.0,0.5543031226199543,69.97
17218,ARIANE 1 DEB,7088.0,0.0035270880361173815,98.45
17232,ARIANE 1 DEB,6707.0,0.0005963918294319368,98.41
17238,COSMOS 1808,7370.0,0.0033921302578018998,82.93
17239,SL-8 R/B,7362.5,0.0029202037351443123,82.93
17240,COSMOS 1809,7326.5,0.0017061352624036033,82.53
17241,SL-14 R/B,7330.0,0.0016371077762619372,82.53
17252,ARIANE 3 DEB,19319.0,0.6503442207153579,6.65
17253,ARIANE 3 DEB,20649.5,0.6672558657594615,8.53
17254,ARIANE 1 DEB,19599.5,0.6489196152963086,8.14
17267,SL-14 DEB,7280.5,0.0028157406771512944,82.62
17268,SL-14 DEB,7306.0,0.0016424856282507528,82.64
17269,SL-14 DEB,7297.5,0.00047961630695443646,82.44
17270,SL-14 DEB,7267.0,0.002752167331773772,82.41
17271,SL-14 DEB,7241.5,0.0015880687702824001,82.49
17272,SL-14 DEB,7235.5,0.0022804229147951076,82.54
17273,SL-14 DEB,7292.5,0.003222488858416181,82.53
17289,METEOR 2-15,7323.5,0.0014337406977538063,82.47
17290,SL-14 R/B,7325.0,0.0012286689419795222,82.47
17294,COSMOS 1812,6834.5,0.00021947472382763918,82.51
17295,SL-14 R/B,6992.5,0.0019306399713979263,82.53
17302,COSMOS 1814,7151.0,0.0025171304712627604,74.06
17303,SL-8 R/B,7141.0,0.0028007281893292256,74.06
17315,ARIANE 1 DEB,6812.5,0.0008073394495412844,98.19
17324,ARIANE 1 DEB,18480.5,0.6357782527529017,8.17
17327,MOLNIYA 3-31,26557.5,0.741090087545891,63.12
17332,SL-6 R/B(2),26870.5,0.7062950075361456,63.82
17358,COSMOS 1816,7361.5,0.003328126061264688,82.92
17359,SL-8 R/B,7353.0,0.0031279749762001905,82.92
17368,COSMOS 1818,7164.0,0.0020938023450586263,65.01
17422,ARIANE 1 DEB,7266.5,0.017683891832381476,98.75
17424,CZ-3 DEB,19013.0,0.6449797506968916,30.97
17428,ARIANE 1 DEB,7048.5,0.004894658437965525,99.1
17477,ARIANE 1 DEB,7170.5,0.004114078516142528,98.28
17505,USA 21,26504.0,0.7450573498339873,62.94
17506,TITAN 34B R/B,26176.5,0.6989666303745726,63.04
17524,COSMOS 1821,7364.0,0.0035306898424769147,82.91
17525,SL-8 R/B,7352.5,0.004148248894933696,82.9
17526,MOMO-1 (MOS-1),7262.0,0.0009639217846323327,98.94
17527,N-2 R/B,7093.0,0.01466234315522346,97.45
17534,COSMOS 1823,7879.0,0.002792232516816855,73.6
17535,SL-14 R/B,7877.5,0.0026023484608060934,73.61
17542,ARIANE 1 DEB,7229.0,0.012034859593304744,98.53
17560,GOES 7,42268.0,0.00016560991766821235,13.5
17562,DELTA 1 R/B(2),16977.5,0.6064791635988809,17.72
17565,COSMOS 1825,6795.0,0.00014716703458425313,82.49
17566,SL-14 R/B,6991.0,0.0018595336861679302,82.53
17581,COSMOS 1827,7780.0,0.0012853470437017994,82.57
17582,COSMOS 1828,7775.5,0.0019934409362741944,82.57
17583,COSMOS 1829,7790.0,0.00012836970474967908,82.57
17584,COSMOS 1830,7786.5,0.00044949592242984654,82.56
17585,COSMOS 1831,7778.5,0.0016069936363052003,82.56
17586,COSMOS 1832,7783.0,0.0008993961197481691,82.57
17587,SL-14 R/B,7818.5,0.0039010040289058005,82.57
17588,COSMOS 1833,7227.0,0.0026290300262903003,70.92
17589,SL-16 R/B,7213.5,0.0006238303181534623,71.0
17610,RADUGA 20,43418.0,0.0029941498917499653,14.16
17613,COSMOS 1275 DEB,7251.0,0.005102744449041512,82.79
17614,COSMOS 1275 DEB,7229.5,0.004633792101805104,82.85
17615,COSMOS 1275 DEB,7382.5,0.011852353538774127,83.04
17616,COSMOS 1275 DEB,7392.5,0.018464660128508625,82.86
17617,COSMOS 1275 DEB,7243.5,0.004900945675433147,82.84
17618,COSMOS 1275 DEB,7172.0,0.0015337423312883436,82.95
17619,COSMOS 1275 DEB,7164.0,0.00265214963707426,83.18
17620,COSMOS 1275 DEB,7157.0,0.00321363699874249,82.79
17622,COSMOS 1275 DEB,7288.0,0.005900109769484084,82.81
17623,COSMOS 1275 DEB,7142.5,0.0010500525026251313,82.84
17624,COSMOS 1275 DEB,7274.0,0.0039868023095958206,82.79
17625,COSMOS 1275 DEB,7402.5,0.014387031408308004,82.87
17626,COSMOS 1275 DEB,7278.0,0.0048090134652377025,82.92
17628,COSMOS 1275 DEB,7390.0,0.016102841677943167,82.99
17630,COSMOS 1275 DEB,7391.5,0.012514374619495366,82.93
17631,COSMOS 1275 DEB,7409.0,0.01498177891753273,83.08
17632,COSMOS 1275 DEB,7332.5,0.017251960450051142,83.07
17634,COSMOS 1275 DEB,7213.0,0.0041591570774989605,82.83
17636,COSMOS 1275 DEB,7399.0,0.013380186511690768,83.07
17637,COSMOS 1275 DEB,7372.5,0.01105459477789081,83.0
17638,COSMOS 1275 DEB,7410.5,0.015990823831050535,83.0
17639,COSMOS 1275 DEB,7177.5,0.0022988505747126436,82.91
17640,COSMOS 1275 DEB,7214.0,0.005267535347934572,82.75
17641,COSMOS 1275 DEB,7153.5,0.0032851051932620396,82.86
17647,THOR ABLESTAR DEB,7197.5,0.005626953803403959,65.74
17657,THORAD AGENA D DEB,7282.0,0.005492996429552321,70.36
17665,OPS 4682 DEB,7651.5,0.003855453179115206,90.25
17701,ARIANE 1 DEB,7094.0,0.00042289258528333803,98.1
17704,SL-12 R/B(2),42279.5,0.002589907638453624,12.14
17705,AGILA 1 (PALAPA B2P),42269.0,0.00023657999952684,14.62
17712,THOR ABLESTAR DEB,7279.0,0.006594312405550213,66.21
17715,THORAD AGENA D DEB,7008.0,0.0008561643835616438,99.5
17716,THORAD AGENA D DEB,6984.0,0.006156930126002291,99.96
17718,THORAD AGENA D DEB,6953.5,0.0032357805421730063,99.03
17719,THORAD AGENA D DEB,7215.5,0.003118287020996466,99.64
17721,OPS 4682 DEB,7645.5,0.0007193774115492774,90.25
17724,COSMOS 374 DEB,7516.0,0.08062799361362427,62.74
17727,THORAD DELTA 1 DEB,7905.5,0.010815255202074506,101.41
17731,COSMOS 970 DEB,7285.0,0.017158544955387784,65.81
17753,SL-8 DEB,7105.0,0.0014074595355383533,74.04
17754,SL-3 DEB,7221.5,0.006854531607006854,81.25
17763,DELTA 1 DEB,7231.5,0.004770794440987347,99.06
17764,DELTA 1 DEB,7277.5,0.004190999656475438,99.04
17767,DELTA 1 DEB,7129.0,0.007855239163978118,98.61
17791,COSMOS 1275 DEB,7239.0,0.001381406271584473,82.96
17792,COSMOS 1275 DEB,7519.5,0.027461932309329078,83.15
17793,COSMOS 1375 DEB,7278.0,0.005496015388843089,65.82
17794,COSMOS 1375 DEB,7414.5,0.006271495043495853,65.83
17795,COSMOS 1375 DEB,7246.5,0.005036914372455668,65.82
17796,COSMOS 1375 DEB,7307.5,0.001436879917892576,65.83
17797,COSMOS 1375 DEB,7416.5,0.0066743072878042205,65.84
17798,COSMOS 1375 DEB,7289.5,0.002537896975101173,65.84
17799,COSMOS 1375 DEB,7375.0,0.002983050847457627,65.83
17800,COSMOS 1375 DEB,7172.0,0.0033463469046291134,65.83
17801,COSMOS 1375 DEB,7353.0,0.004895960832313341,65.83
17802,COSMOS 1375 DEB,7340.5,0.004291260813296097,65.83
17803,COSMOS 1375 DEB,7268.5,0.0018573295728141982,65.82
17804,COSMOS 1375 DEB,7266.0,0.002064409578860446,65.82
17805,COSMOS 1375 DEB,7339.5,0.0048368417467129915,65.83
17806,COSMOS 1375 DEB,7338.0,0.006677568819841918,65.83
17814,ARIANE 1 DEB,7131.5,0.0025941246582065485,98.16
17837,COSMOS 839 DEB,7860.5,0.0624006106481776,65.98
17841,SL-8 DEB,7113.0,0.001687051876845213,74.02
17842,SL-8 DEB,7112.0,0.00140607424071991,74.03
17843,SL-14 DEB,7240.5,0.0015882881016504385,82.51
17871,SL-12 R/B(2),42163.5,0.0017432139172507027,5.07
17872,SL-12 R/B(2),42203.0,0.002890789754282871,6.78
17873,SL-12 R/B(2),42156.5,0.0037835209279707756,9.78
17874,SL-12 R/B(2),41889.5,0.0017546163119636186,9.03
17910,COSMOS 1842,6856.5,0.0008021585356960549,82.51
17911,SL-14 R/B,6993.5,0.002073353828555087,82.5
17938,SL-12 R/B(2),42102.5,0.004358411020723235,6.89
17968,GORIZONT 14,42913.0,0.0031692028056766017,11.79
17971,SL-12 R/B(2),41412.5,0.0016299426501660127,8.9
17972,COSMOS 1844,7222.5,0.0028383523710626512,70.9
17973,SL-16 R/B,7211.5,0.0015946751716009152,71.01
17996,USA 22,7318.5,0.08027601284416205,63.29
17997,ATLAS H R/B,7455.5,0.07383810609617061,63.32
18008,USA 23,7375.5,0.08629923395024067,63.29
18009,USA 24,7376.5,0.08655866603402698,63.29
18024,USA 25,7370.0,0.08656716417910448,63.29
18094,COSMOS 1850,7157.0,0.0015369568254855386,74.04
18095,SL-8 R/B,7145.0,0.002239328201539538,74.04
18102,COSMOS 1851,26543.0,0.4337866857551897,70.84
18105,SL-6 R/B(2),26297.0,0.524584553371107,70.24
18112,COSMOS 1852,7864.0,0.0016531027466937945,74.0
18113,COSMOS 1853,7855.0,0.0006365372374283895,74.0
18114,COSMOS 1854,7847.5,0.0014654348518636509,74.0
18115,COSMOS 1855,7839.5,0.0019771669111550484,74.01
18116,COSMOS 1856,7832.0,0.0028089887640449437,74.0
18117,COSMOS 1857,7825.0,0.0038338658146964857,74.0
18118,COSMOS 1858,7817.5,0.004924848097217781,74.0
18119,COSMOS 1859,7809.0,0.005762581636573185,74.0
18120,SL-8 R/B,7959.5,0.013254601419687166,74.01
18121,COSMOS 1860,7324.5,0.00402757867431224,65.01
18122,DMSP 5D-2 F8 (USA 26),7205.5,0.0013184373048365833,98.73
18128,COSMOS 1861,7366.0,0.0010860711376595167,82.92
18129,SL-8 R/B,7353.0,0.001767985856113151,82.93
18130,SL-8 DEB,7360.0,0.002989130434782609,82.92
18151,COSMOS 1862,6887.0,0.0013068099317554813,82.49
18152,SL-14 R/B,6992.5,0.0019306399713979263,82.5
18159,COSMOS 1864,7357.0,0.0032621992660051653,82.93
18160,SL-8 R/B,7351.5,0.003196626538801605,82.93
18186,COSMOS 1867,7165.0,0.00209351011863224,65.01
18213,COSMOS 1869,6879.5,0.002543789519587179,82.52
18214,SL-14 R/B,6992.5,0.0019306399713979263,82.51
18230,VIKING DEB,13495.5,0.47026786706680007,98.74
18231,DELTA 1 DEB,7364.5,0.022608459501663385,102.9
18240,COSMOS 1860 FUEL CORE,7310.0,0.004103967168262654,65.01
18256,COSMOS 1814 DEB,7054.0,0.00042529061525375673,74.03
18267,OPS 4682 DEB,7651.0,0.003006142987844726,90.25
18268,OPS 4682 DEB,7657.5,0.0031994776363042767,90.26
18269,OPS 4682 DEB,7652.5,0.002678863116628553,90.24
18270,OPS 4682 DEB,7651.0,0.002875441118807999,90.25
18271,COSMOS 839 DEB,7883.5,0.06818037673622122,65.86
18273,SL-8 DEB,7055.0,0.002834868887313962,74.05
18274,COSMOS 1275 DEB,7386.5,0.013335138428213633,82.92
18275,SL-8 DEB,7352.0,0.0014961915125136017,82.93
18277,COSMOS 1375 DEB,7309.0,0.0031468053085237377,65.83
18278,COSMOS 1375 DEB,7280.0,0.005906593406593406,65.79
18281,COSMOS 1691 DEB,7729.0,0.0012938284383490748,82.62
18289,ARIANE 1 DEB,7118.5,0.009201376694528342,97.94
18301,DELTA 1 DEB,7341.0,0.023702492848385777,98.88
18311,METEOR 2-16,7325.0,0.0012286689419795222,82.55
18312,SL-14 R/B,7326.5,0.001023681157442162,82.56
18315,KIKU-5 (ETS-V),42430.0,0.00023568230025925054,13.43
18327,EKRAN 16,43261.0,0.0006241187212500867,13.13
18330,SL-12 R/B(2),41855.0,0.0018396846254927727,10.6
18333,COSMOS 1875,7775.0,0.0014147909967845659,82.56
18334,COSMOS 1876,7789.5,0.0005777007510109763,82.58
18335,COSMOS 1877,7786.0,0.00012843565373747752,82.57
18336,COSMOS 1878,7783.0,0.00025697031992804833,82.57
18337,COSMOS 1879,7780.5,0.000706895443737549,82.57
18338,COSMOS 1880,7778.0,0.0010285420416559527,82.56
18339,SL-14 R/B,7819.5,0.004028390562056398,82.56
18349,OPTUS A3 (AUSSAT 3),42552.5,0.00019975324599024735,14.55
18350,EUTELSAT 1-F4 (ECS 4),42615.0,0.0005631819781766983,14.27
18354,COSMOS 1883 [GLONASS],25508.0,0.0006664575819350792,65.89
18355,COSMOS 1884 [GLONASS],25507.5,0.0020974223267666374,65.91
18356,COSMOS 1885 [GLONASS],25508.0,0.0022737964560137994,65.91
18359,SL-12 R/B(2),25483.0,0.0009418043401483342,65.87
18360,OSCAR 27,7469.5,0.010509404913314145,90.36
18361,OSCAR 29,7471.0,0.010708071208673538,90.36
18362,SCOUT G-1 R/B,7472.5,0.010639009702241553,90.36
18364,SCOUT G-1 DEB,7440.5,0.010953564948592164,90.34
18373,SL-12 R/B(AUX MOTOR),15826.5,0.5760907338956813,64.92
18374,SL-12 R/B(AUX MOTOR),16762.0,0.5720677723422026,64.41
18383,COSMOS 1888,42131.0,0.0004984453252949134,11.68
18386,SL-12 R/B(2),42232.5,0.003090037293553543,11.82
18401,COSMOS 1891,7364.0,0.005160239000543183,82.92
18402,SL-8 R/B,7353.5,0.005643571088597267,82.91
18409,SL-16 DEB,7364.0,0.020369364475828353,70.98
18410,SL-16 DEB,7355.5,0.018829447352321393,71.03
18411,SL-16 DEB,7354.0,0.019037258634756596,71.03
18412,COSMOS 1375 DEB,7376.5,0.006846065207076527,65.82
18413,COSMOS 1375 DEB,7336.0,0.002317339149400218,65.83
18414,COSMOS 1375 DEB,7369.5,0.006038401519777461,65.83
18415,SL-16 DEB,7351.0,0.018908991973881104,71.04
18416,SL-16 DEB,7362.0,0.019967400162999183,71.0
18417,THORAD AGENA D DEB,7350.0,0.00027210884353741496,100.16
18420,COSMOS 1892,6823.0,0.0008793785724754507,82.49
18421,SL-14 R/B,6993.5,0.0017873739901336956,82.51
18425,SCOUT G-1 DEB,7365.0,0.006788866259334691,89.12
18426,OPS 4682 DEB,7625.5,0.0022949314799029573,90.23
18427,COSMOS 839 DEB,7900.5,0.07765331308145054,65.73
18428,DELTA 1 DEB,8031.0,0.022911219026273192,102.57
18430,COSMOS 252 DEB,7567.5,0.08662041625371655,62.35
18442,COSMOS 1894,42133.0,7.120309496119432e-05,11.65
18445,SL-12 R/B(2),42192.5,0.0023108372341055874,11.68
18462,DELTA 1 DEB,7955.0,0.009428032683846637,102.5
18466,DELTA 1 DEB,7187.0,0.009461527758452761,98.86
18467,COSMOS 249 DEB,7718.5,0.0750793547969165,62.27
18468,DELTA 1 DEB,7280.5,0.004738685529839984,98.81
18469,DELTA 1 DEB,8029.0,0.018059534188566446,101.75
18470,COSMOS 839 DEB,7968.0,0.0963855421686747,65.75
18471,DELTA 1 DEB,7729.5,0.0014878064557862735,101.13
18474,DELTA 1 DEB,7081.0,0.004801581697500353,97.82
18475,SL-16 DEB,7367.0,0.0209040314917877,70.99
18476,COSMOS 1375 DEB,7156.5,0.0021658632012855447,65.82
18478,OPS 4682 DEB,7651.0,0.0027447392497712718,90.24
18489,COSMOS 252 DEB,7204.0,0.0419211549139367,62.75
18493,COSMOS 970 DEB,7410.0,0.012550607287449392,65.82
18495,SCOUT A-1 DEB,7339.5,0.013420532733837455,89.94
18499,SL-8 DEB,7083.0,0.0012706480304955528,74.05
18500,SL-8 DEB,7035.5,0.001066022315400469,74.05
18501,SL-8 DEB,7081.0,0.00028244598220590313,74.06
18503,SL-8 DEB,6979.0,0.0011462960309499928,74.04
18504,COSMOS 1275 DEB,7282.5,0.00789564023343632,83.29
18506,COSMOS 1375 DEB,7391.0,0.0043295900419429035,65.83
18508,SL-8 DEB,7077.5,0.0007771105616389968,74.0
18509,SL-8 DEB,7082.0,0.0011296243998870376,73.99
18511,SL-8 DEB,6985.5,0.000501037864147162,74.03
18512,THORAD AGENA D DEB,7192.5,0.005213764337851929,99.77
18516,COSMOS 374 DEB,7165.5,0.04054148349731351,62.39
18517,COSMOS 886 DEB,7718.0,0.07307592640580461,65.76
18518,SL-8 DEB,7050.5,0.000921920431175094,74.04
18524,SCOUT G-1 DEB,7321.0,0.0005463734462505122,89.94
18525,SL-8 DEB,7069.0,0.0004243881737162258,74.04
18526,SL-16 DEB,7358.0,0.019298722478934494,71.0
18529,SCOUT G-1 DEB,7428.0,0.008616047388260635,90.34
18532,OPS 4682 DEB,7656.5,0.002285639652582773,90.24
18533,OPS 4682 DEB,7657.0,0.0026119890296460754,90.26
18537,OPS 4682 DEB,7659.5,0.0028069717344474184,90.25
18538,THORAD DELTA 1 DEB,7826.5,0.0026193062032837154,101.56
18539,DELTA 1 DEB,7921.0,0.04216639313218028,103.75
18542,WESTFORD NEEDLES,10011.5,0.041102731858362884,87.46
18544,SL-8 DEB,7239.0,0.0011051250172675784,82.92
18548,COSMOS 249 DEB,7642.5,0.06876022244030094,62.21
18549,SL-16 DEB,7345.5,0.018446668028044382,71.02
18550,COSMOS 249 DEB,7505.5,0.07401239091333023,62.29
18551,SL-8 DEB,7203.0,0.0029154518950437317,82.92
18555,COSMOS 252 DEB,7378.0,0.0481160206017891,62.19
18559,COSMOS 1375 DEB,7378.5,0.004540218201531477,65.83
18560,SCOUT G-1 DEB,7441.0,0.011154414729203064,90.37
18561,SCOUT G-1 DEB,7488.5,0.018094411430860654,89.93
18564,COSMOS 1691 DEB,7431.5,0.014465451120231447,82.48
18569,TVSAT 1,42548.0,0.006134248378302153,12.1
18570,ARIANE 3 DEB,15425.0,0.5549432739059967,6.8
18574,COSMOS 1897,42170.0,0.0008062603746739388,11.88
18577,SL-12 R/B(2),42078.0,0.002424069585056324,11.69
18582,USA 28 (DSP 13),42701.5,0.0026345678723229864,12.62
18583,TITAN 34D TRANSTAGE R/B,41896.0,0.0008831392018331106,11.48
18584,COSMOS 1898,7155.5,0.0021661658863811055,74.01
18585,SL-8 R/B,7144.0,0.0020996640537514,74.01
18588,ELEKTRON 1 DEB,9137.0,0.20378680091933896,58.94
18590,DELTA 1 DEB,8763.5,0.11074342443087808,100.97
18591,COSMOS 1275 DEB,7182.0,0.000556947925368978,82.94
18596,COSMOS 252 DEB,7744.0,0.07502582644628099,62.27
18597,SL-6 DEB,13082.5,0.4936747563539079,62.83
18598,DELTA 1 DEB,8088.5,0.08054645484329603,100.66
18599,DELTA 1 DEB,8584.0,0.07805219012115563,102.03
18600,COSMOS 1275 DEB,7217.0,0.005126783982264098,82.79
18601,COSMOS 249 DEB,7618.0,0.06799684956681544,62.23
18602,MIDAS 5 DEB,9477.0,0.02891210298617706,86.67
18605,COSMOS 839 DEB,7852.0,0.06202241467142129,65.83
18607,COSMOS 1678 DEB,7066.0,0.0008491367110104727,74.05
18614,WESTFORD NEEDLES,9970.5,0.11167945439045183,86.87
18615,THORAD AGENA D DEB,7318.5,0.017011682721869235,70.14
18630,RADUGA 21,42188.5,0.0002962892731431551,12.2
18633,SL-12 R/B(2),41310.0,0.001767126603727911,10.72
18636,COSMOS 1275 DEB,7208.5,0.0054796420892002495,82.97
18638,COSMOS 1275 DEB,7389.5,0.015088977603356113,83.06
18639,COSMOS 1275 DEB,7324.5,0.008259949484606458,83.21
18644,DELTA 1 DEB,7896.5,0.011587412144621034,102.26
18646,DELTA 1 DEB,7855.5,0.007319712303481637,101.59
18647,COSMOS 252 DEB,7517.0,0.05720367167753093,62.21
18649,SL-8 DEB,6758.0,0.0013317549570878958,74.03
18650,THOR ABLESTAR DEB,7883.0,0.07408347075986299,65.7
18664,COSMOS 1900,7086.5,0.00275171099978833,66.08
18669,OPS 4682 DEB,7653.0,0.0020906833921338036,90.25
18670,DELTA 1 DEB,7886.0,0.01141262997717474,101.78
18674,OPS 4682 DEB,7642.5,0.0030749100425253514,90.25
18679,SL-14 DEB,7242.0,0.0012427506213753107,82.55
18680,SL-8 DEB,7114.0,0.0018273826258082655,74.03
18687,WESTFORD NEEDLES,10023.5,0.003042849304135282,87.31
18688,COSMOS 839 DEB,8263.5,0.09360440491317239,65.82
18690,OPS 4682 DEB,7654.5,0.002286236854138089,90.24
18692,THORAD DELTA 1 DEB,7652.5,0.02358706305129043,101.76
18696,SL-8 DEB,7074.0,0.0005654509471303364,74.0
18697,SL-8 DEB,7107.5,0.0014773126978543793,73.99
18700,COSMOS 1903,26559.0,0.46906886554463645,68.99
18703,SL-6 R/B(2),26244.0,0.5627572016460906,68.71
18708,COSMOS 1904,7362.0,0.0027166530834012497,82.92
18709,SL-8 R/B,7355.5,0.002243219359662837,82.91
18714,EKRAN 17,43442.0,0.004557801206205976,14.16
18717,SL-12 R/B(2),42006.5,0.006677538000071418,11.74
