,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
12370,TITAN 3C TRANSTAGE R/B,41869.5,0.005552968151040734,8.05
12383,SL-6 R/B(2),26300.0,0.636083650190114,67.18
12442,SL-8 R/B,7151.5,0.000349577011815703,74.05
12444,ATLAS CENTAUR R/B,11458.0,0.41324838540757547,23.65
12445,TITAN 34B R/B,15326.0,0.5647918569750751,63.05
12446,SL-12 R/B(2),42249.5,0.00029586148948508264,7.68
12456,SL-3 R/B,7246.0,0.006486337289539056,81.27
12464,SL-3 R/B,6860.5,0.002696596457984112,81.24
12470,SL-12 R/B(2),41866.0,0.0033917737543591457,7.01
12496,ATLAS CENTAUR R/B,10056.0,0.3352227525855211,23.92
12507,SL-8 R/B,7354.5,0.003603236113943844,82.96
12585,SL-3 R/B,6876.0,0.0015997673065735892,97.69
12643,SL-8 R/B,7944.5,0.013153754169551262,74.03
12645,SL-3 R/B,7216.0,0.0066518847006651885,81.23
12678,DELTA 1 R/B(2),18228.0,0.6218455123985078,90.76
12679,SL-6 R/B(2),26680.5,0.6818275519574221,65.74
12681,SL-8 R/B,7346.0,0.0035393411380343046,82.92
12785,SL-14 R/B,6988.0,0.0018603319977103605,82.49
12786,N-2 R/B(2),15627.0,0.5770781339988481,28.0
12791,SL-8 R/B,7141.5,0.0013302527480221241,74.03
12803,SL-8 R/B,7308.0,0.004378762999452655,82.93
12826,SL-6 R/B(2),13576.0,0.47385091337654683,63.03
12835,SL-8 R/B,7353.5,0.0021078398041748827,82.92
12848,SL-14 R/B,7431.0,0.08827883192033374,82.49
12849,SL-12 R/B(2),42901.0,0.002330947996550197,9.57
12850,SL-12 R/B(2),41959.0,9.533115660525752e-05,7.48
12879,SL-14 R/B,7872.5,0.0006986344871387743,82.6
12888,THOR DELTA 1 R/B,7974.0,0.13117632304991222,99.87
12903,SL-3 R/B,6902.0,0.0018835120254998552,81.16
12931,TITAN 3C TRANSTAGE R/B,42354.5,0.10259830714563978,5.17
12939,SL-6 R/B(2),26688.5,0.6513104895366918,66.54
12982,SL-8 R/B,7949.5,0.01151015787156425,73.98
12987,SL-14 R/B,6987.5,0.0017889087656529517,82.52
13002,SL-8 R/B,8097.5,0.00821241123803643,82.95
13006,ATLAS CENTAUR R/B,9136.5,0.2711651069884529,23.52
13015,SL-6 R/B(2),23545.0,0.7013803355277128,62.26
13027,SL-8 R/B,7138.5,0.0020312390558240526,74.04
13033,SL-8 R/B,7358.0,0.0031258494156020658,82.94
13065,SL-8 R/B,7351.5,0.004284839828606407,82.9
13067,SL-3 R/B,6897.5,0.0025371511417180137,81.18
13074,SL-6 R/B(2),26779.5,0.698164640863347,62.94
13088,TITAN 3C TRANSTAGE R/B,41890.0,0.001265218429219384,8.86
13089,SL-6 R/B(2),26320.0,0.7437310030395137,63.58
13110,SL-8 R/B,7355.5,0.004010604309700225,82.92
13113,SL-14 R/B,7325.0,0.0013651877133105802,82.54
13120,SL-3 R/B,6886.5,0.0009438756988310463,81.19
13127,SL-8 R/B,7356.5,0.0029225854686331814,82.93
13148,SL-8 R/B,7149.0,0.0013987970345502867,74.04
13153,SL-3 R/B,6929.0,0.0034637032760860154,81.18
13167,SL-8 R/B,7958.0,0.01357124905755215,74.05
13168,SL-6 R/B(2),26248.5,0.5512886450654323,71.48
13241,SL-8 R/B,7147.0,0.0023786204001679024,74.04
13259,SL-8 R/B,7361.5,0.004279019221626028,65.83
13271,SL-14 R/B,6988.0,0.0017172295363480253,82.51
13297,SL-6 R/B(2),26323.5,0.652021957566433,66.63
13301,SL-8 R/B,7375.5,0.003999728831943597,82.93
13353,SL-8 R/B,7345.0,0.00517358747447243,82.96
13385,SL-8 R/B,7965.5,0.015504362563555332,74.0
13402,SL-3 R/B,6895.0,0.0029006526468455403,81.15
13492,N-1 R/B,7469.5,0.01733717116272843,44.63
13552,SL-14 R/B,6989.5,0.0019314686315187067,82.56
13589,SL-14 R/B,7873.5,0.0005715374357020385,82.61
13607,SL-12 R/B(AUX MOTOR),10165.5,0.34710540553834046,52.04
13608,SL-12 R/B(AUX MOTOR),12936.5,0.4844045916592587,52.02
13609,SL-12 R/B(2),25436.0,0.0007862871520679352,64.51
13617,SL-8 R/B,7352.5,0.003060183611016661,82.97
13629,SL-12 R/B(2),42139.0,0.001423859132869788,8.66
13642,TITAN 34D IUS R/B(2),42414.5,0.003878390644708767,10.6
13648,SL-8 R/B,7142.5,0.0017500875043752187,74.0
13657,SBS 3 R/B [PAM-D],23007.0,0.7068718216195071,23.26
13665,ANIK C3 R/B [PAM-D],22929.5,0.7059682941189298,22.93
13718,SL-3 R/B,7220.5,0.0069939754864621565,81.25
13757,SL-8 R/B,7345.0,0.0028590878148400272,82.91
13768,SL-8 R/B,7964.5,0.01362295184882918,74.01
13770,SL-3 R/B,6876.0,0.0037812681791739382,81.16
13777,DELTA 1 R/B,7239.5,0.0021410318392154153,100.07
13818,SL-3 R/B,6853.5,0.0024075289997811337,81.11
13881,SL-6 R/B(2),26891.5,0.7448636186155476,62.45
13896,SL-6 R/B(2),26849.0,0.7395806175276547,62.69
13898,SL-12 R/B(2),42629.0,0.0029088179408383965,9.72
13899,SL-12 R/B(2),41867.0,0.0010031767262999498,5.95
13906,METEOSAT-1 AKM,42872.5,0.008688553268412152,7.92
13916,SL-8 R/B,7352.5,0.0027881672900374023,82.94
13949,SL-8 R/B,7352.5,0.003740224413464808,82.96
13953,SL-12 R/B(2),42939.0,0.0023754628659260813,10.51
13969,IUS R/B(2),35075.5,0.1894057105386951,3.56
13970,IUS R/B(1),16439.0,0.5942575582456354,26.0
13982,SL-12 R/B(2),42228.0,0.0026759496068958985,9.52
13991,SL-8 R/B,7146.0,0.000559753708368318,74.05
14004,SL-12 R/B(2),42910.0,0.0005593101841062689,8.78
14032,SL-14 R/B,6990.5,0.001645089764680638,82.51
14050,DELTA 1 R/B(1),7543.5,0.10253860939882017,25.34
14058,SL-8 R/B,7345.5,0.004152202028452795,82.97
14068,GOES 6 AKM,47321.0,0.1654022526996471,16.97
14084,SL-8 R/B,7354.0,0.003263530051672559,82.94
14085,SL-12 R/B(2),41933.0,0.0015262442467746168,8.01
14095,DELTA 1 R/B,8014.5,0.10936427724748893,72.3
14112,ATLAS H R/B,7405.0,0.013369345037137069,63.34
14113,SL-12 R/B(2),42183.5,0.0018135052805006698,9.61
14114,SL-12 R/B(2),41891.0,0.000716144279200783,7.86
14116,SL-12 R/B(2),41968.0,0.004026877621044605,7.9
14134,ANIK C2 R/B [PAM-D],21870.5,0.6926910678768203,23.36
14135,PALAPA B1 R/B [PAM-D],21914.0,0.6949438714976727,25.78
14147,SL-14 R/B,6992.5,0.0020736503396496246,82.52
14154,SCOUT G-1 R/B,7128.5,0.0037174721189591076,82.02
14178,SL-8 R/B,7944.0,0.013091641490433032,74.02
14189,ATLAS 75E R/B,17141.0,0.5587772008634269,63.87
14190,SL-6 R/B(2),26313.0,0.5742028655037434,71.05
14192,SL-12 R/B(2),41794.0,0.0018184428386849786,6.64
14193,SL-12 R/B(2),42912.0,0.0019108873974645786,9.51
14194,SL-12 R/B(2),42178.5,0.001126166174709864,8.06
14207,SL-3 R/B,6870.5,0.0026926715668437523,97.58
14237,TITAN 34B AGENA D R/B,22535.0,0.7053916130463723,63.29
14240,SL-8 R/B,7146.5,0.0016091793185475409,74.06
14263,SL-12 R/B(2),25522.0,0.0009011832928453883,64.49
14276,SL-12 R/B(AUX MOTOR),14633.0,0.5379621403676621,51.98
14277,SL-12 R/B(AUX MOTOR),14180.5,0.5260392792919855,52.02
14332,SL-12 R/B(2),42926.0,0.001607417416018264,11.03
14372,SL-14 R/B,6991.0,0.002145615791732227,82.54
14393,SL-12 R/B(2),41948.5,0.0020382135237255205,8.58
14401,SL-8 R/B,7147.0,0.002798376941374003,74.05
14450,SL-8 R/B,7348.0,0.00326619488296135,82.93
14452,SL-3 R/B,7186.0,0.010297801280267187,81.16
14521,SL-14 R/B,7878.0,0.002538715410002539,73.62
14523,INSAT-1B R/B [PAM-D],16363.0,0.590967426511031,24.47
14546,SL-8 R/B,7351.5,0.004556893151057608,82.93
14547,SL-12 R/B(2),42161.5,0.004542058513098443,9.75
14551,SL-14 R/B,6992.0,0.0017162471395881006,82.52
14594,SL-12 R/B(2),25441.5,0.006701648880765678,66.51
14606,SL-12 R/B(AUX MOTOR),15269.5,0.5582697534300403,52.01
14607,SL-12 R/B(AUX MOTOR),14668.0,0.5415871284428688,51.63
14618,SL-8 R/B,7949.5,0.012768098622554878,74.0
14624,SL-8 R/B,7361.0,0.0020377666077978536,82.93
14676,TITAN 34D TRANSTAGE R/B,42398.0,0.1051228831548658,6.11
14679,SL-8 R/B,7354.0,0.003807451726951319,82.96
14690,ATLAS H R/B,6987.0,0.010304851867754402,63.27
14699,SL-14 R/B,6992.5,0.0019306399713979263,82.54
14759,SL-8 R/B,7147.5,0.002728226652675761,74.04
14795,SL-6 R/B(2),26358.0,0.5264815236360877,71.16
14819,SL-14 R/B,6991.5,0.0016448544661374527,82.55
14893,SL-6 R/B(2),26276.0,0.5648881108235653,72.24
14899,CZ-3 R/B,23933.5,0.7132053397956839,30.44
14930,TITAN 34D TRANSTAGE R/B,41916.0,0.0030537265006202884,9.98
14942,SL-12 R/B(2),42632.5,0.0017005805430129596,10.74
14947,SL-12 R/B(2),42275.0,0.0023418095801301005,10.78
14950,SL-12 R/B(2),42403.0,0.001556493644317619,10.27
14965,SL-8 R/B,7360.5,0.001562393859112832,82.97
14973,SL-8 R/B,7352.0,0.004624591947769314,82.94
14983,SL-12 R/B(2),25503.0,0.0009410657569697683,66.6
15005,SL-8 R/B,7954.0,0.013200905204928337,74.01
15031,SL-8 R/B,7151.0,0.0015382463991050204,74.07
15052,SL-12 R/B(AUX MOTOR),15147.5,0.5590031358309953,51.97
15053,SL-12 R/B(AUX MOTOR),12785.0,0.47759092686742277,51.98
15055,SL-8 R/B,7354.0,0.0024476475387544194,82.96
15077,SL-8 R/B,7350.5,0.002516835589415686,82.95
15097,SL-6 R/B(2),26256.0,0.565699268738574,72.1
15099,SL-14 R/B,7326.0,0.001365001365001365,82.53
15138,SL-12 R/B(2),41844.5,0.0017326052408321285,8.34
15140,SL-12 R/B(2),42925.5,0.0012230492364678337,10.94
15171,SL-14 R/B,7873.5,0.0005715374357020385,82.6
15180,SL-12 R/B(2),42189.5,0.0024769196126998424,10.12
15201,DELTA 1 R/B(1),8636.0,0.19858730893932375,28.9
15205,DELTA 1 R/B(2),31038.5,0.7811749923482127,26.78
15222,SL-6 R/B(2),26902.5,0.7555989220332683,62.74
15226,TITAN 34B R/B,26017.5,0.7434419140962814,63.38
15243,LEASAT 2 PKM,7748.0,0.15500774393391842,27.18
15244,SBS 4 R/B [PAM-D],21368.5,0.6865479561036104,22.54
15245,TELSTAR 302 R/B [PAM-D],23012.0,0.7062836780810012,24.68
15263,SL-12 R/B(2),25512.0,0.0012151144559423017,64.48
15264,SL-12 R/B(AUX MOTOR),12450.0,0.4657028112449799,51.93
15265,SL-12 R/B(AUX MOTOR),14737.0,0.5459727217208387,52.04
15269,SL-6 R/B(2),26195.0,0.5934338614239358,69.68
15271,ATLAS 14E R/B,17048.5,0.523711763498255,64.64
15292,SL-8 R/B,7358.5,0.0022423048175579264,82.94
15331,SL-14 R/B,6992.0,0.002002288329519451,82.54
15333,SL-12 R/B(2),7219.0,0.0005540933647319574,71.0
15334,SL-12 R/B(AUX MOTOR),7194.0,0.002085070892410342,66.55
15337,SL-12 R/B(AUX MOTOR),7207.5,0.0011793270898369753,66.57
15354,SL-6 R/B(2),26315.5,0.6931086241948662,63.07
15359,SL-8 R/B,7353.0,0.004215966272269822,82.94
15369,SL-14 R/B,6991.0,0.0018595336861679302,82.52
15386,ANIK D2 R/B [PAM-D],22930.0,0.707849978194505,25.13
15387,ARIANE 3 R/B,21664.0,0.6900387740029542,7.31
15389,LEASAT 1 PKM,11126.0,0.40787344957756605,27.1
15391,DELTA 1 R/B(1),7859.5,0.1032508429289395,21.5
15398,SL-8 R/B,7355.0,0.0032630863358259687,82.95
15401,DELTA 1 R/B(2),23741.0,0.7135756707805063,22.72
15421,ATLAS AGENA R/B(2),41595.5,0.14836941496075295,7.17
15438,SL-6 R/B(2),26937.5,0.7249187935034803,63.38
15453,TITAN 34D TRANSTAGE R/B,41918.5,0.0007991698176222909,11.4
15474,SL-14 R/B,7821.0,0.0038358266206367474,82.61
15482,SL-8 R/B,7145.5,0.0018893009586453012,74.04
15486,SL-12 R/B(2),41410.5,0.001726615230436725,8.91
15494,SL-14 R/B,6991.0,0.0020025747389500787,82.53
15505,SL-8 R/B,7355.0,0.003670972127804215,82.92
15516,SL-14 R/B,7324.0,0.001365374112506827,82.53
15543,IUS R/B(1),21275.0,0.6865334900117509,27.9
15544,IUS R/B(2),42010.5,0.0028683305364135157,13.93
15561,ARIANE 3 R/B,20062.5,0.6661931464174455,6.77
15580,SL-12 R/B(2),42410.5,0.002676224048289928,10.76
15592,SL-14 R/B,6989.0,0.0010015739018457575,82.53
15595,ATLAS 41E R/B,7125.5,0.003438355203143639,108.03
15597,SL-8 R/B,7353.5,0.0021078398041748827,82.93
15624,SL-8 R/B,7971.0,0.014678208505833647,74.05
15629,SL-12 R/B(2),41898.5,0.0015633017888468561,9.4
15643,ANIK C1 R/B [PAM-D],21386.5,0.6875131508194422,23.07
15692,SL-12 R/B(2),41339.0,0.0018384576308086795,8.33
15701,SL-12 R/B(2),25490.5,0.003314960475471254,64.55
15713,SL-12 R/B(AUX MOTOR),14768.5,0.5417950367335884,51.9
15714,SL-12 R/B(AUX MOTOR),13560.0,0.5072271386430679,52.0
15740,SL-6 R/B(2),26894.0,0.7432140997992117,63.34
15751,SL-8 R/B,7366.0,0.002307901167526473,82.95
15771,SL-12 R/B(2),7197.5,0.003681833970128517,71.11
15772,SL-12 R/B(AUX MOTOR),7177.5,0.003970741901776384,66.59
15773,SL-12 R/B(AUX MOTOR),7187.5,0.0022956521739130433,66.59
15821,SL-14 R/B,7879.0,0.002538393197106232,73.62
15831,MORELOS 1 R/B [PAM-D],23682.0,0.713199898657208,25.56
15835,ARABSAT-1B R/B [PAM-D],23485.5,0.7119925060143493,26.72
15836,TELSTAR 303 R/B [PAM-D],24351.5,0.7200993778617334,25.24
15873,ATLAS CENTAUR R/B,19044.0,0.649390884268011,23.29
15875,ARIANE 1 R/B,18135.5,0.622728901877533,8.64
15889,SL-14 R/B,6992.0,0.002145308924485126,82.52
15937,SCOUT G-1 R/B,7504.5,0.0167232993537211,90.18
15944,SL-14 R/B,6990.0,0.0020028612303290413,82.53
15962,SL-12 R/B(2),42870.5,0.001317922580795652,11.82
15995,OPTUS A1 R/B [PAM-D],23694.0,0.7141048366675108,26.12
16000,LEASAT 4 PKM,13571.0,0.5015842605555965,27.39
16006,ASC 1 R/B [PAM-D],23760.0,0.7169612794612794,26.45
16011,SL-8 R/B,7145.5,0.0016094045203274788,74.06
16069,SL-6 R/B(2),26262.5,0.5476820561637316,70.65
16105,SL-6 R/B(2),26206.0,0.6494695871174541,65.02
16117,IUS R/B(1),24314.5,0.7180283370005552,25.76
16118,IUS R/B(2),41937.0,0.006032858812027565,11.17
16136,ATLAS 55E R/B,17019.5,0.556097417667969,64.08
16143,SL-14 R/B,7822.0,0.0037074916901048325,82.6
16181,SL-16 R/B,7215.5,0.0009008384727323123,71.0
16185,SL-6 R/B(2),26312.0,0.5743387047734874,70.47
16193,SL-14 R/B,7612.5,0.0015106732348111659,82.65
16213,SL-12 R/B(2),42063.5,0.002175282608437244,10.51
16228,LEASAT 3 PKM,12804.5,0.47370065211449097,26.95
16262,SL-14 R/B,6993.0,0.0018590018590018591,82.5
16291,SL-8 R/B,7352.0,0.0029923830250272033,82.93
16292,MORELOS 2 R/B [PAM-D],23781.5,0.7165864222189517,26.06
16293,OPTUS A2 R/B [PAM-D],23697.5,0.7157928051482224,26.45
16294,SATCOM K2 R/B [PAM-D2],23452.0,0.7139263175848541,26.07
16326,SL-14 R/B,6992.0,0.0018592677345537758,82.53
16338,SL-12 R/B(2),42961.5,0.0018504940469955657,12.07
16368,SL-8 R/B,7352.5,0.003468208092485549,82.94
16401,SL-6 R/B(2),26920.0,0.7076523031203567,63.64
16403,SL-12 R/B(2),25502.5,0.0006469953926085678,66.29
16408,SL-14 R/B,7324.5,0.0015700730425285002,82.54
16444,SL-12 R/B(AUX MOTOR),16058.0,0.5724872337775564,65.03
16445,SL-12 R/B(AUX MOTOR),15722.5,0.5650818890125616,64.87
16456,SL-8 R/B,7967.5,0.01349231251961092,73.99
16482,SATCOM K1 R/B [PAM-D2],23020.0,0.7075586446568202,27.32
16493,SL-8 R/B,7354.0,0.0019037258634756595,82.93
16495,SL-14 R/B,6990.0,0.0017167381974248926,82.53
16510,SL-8 R/B,7356.5,0.0025147828451029704,82.95
16527,CZ-3 R/B,24093.0,0.7135267505084464,30.8
16532,SL-6 R/B(2),26257.0,0.5349049777202269,71.06
16591,ATLAS H R/B,7370.5,0.034936571467336,63.33
16593,SL-14 R/B,7878.5,0.0027289458653296946,73.61
16611,SL-14 R/B,6989.0,0.0017169838317355845,82.52
16614,ARIANE 1 R/B,7160.5,0.0013267229942043152,98.27
16656,ARIANE 3 R/B,24575.0,0.7225228891149542,7.05
16675,SL-12 R/B(2),42904.0,0.003729256013425322,12.72
16681,SL-8 R/B,7147.0,0.0013991884706870015,74.03
16719,SL-14 R/B,6992.5,0.001787629603146228,82.55
16727,SL-8 R/B,7353.0,0.0029919760641914863,82.96
16731,SL-12 R/B(2),41860.0,0.0022933588150979454,9.87
16735,SL-14 R/B,7325.0,0.0013651877133105802,82.54
16765,SL-8 R/B,7955.0,0.013199245757385292,74.01
16791,SL-14 R/B,6992.5,0.0025026814444047193,82.48
16796,SL-12 R/B(2),42910.0,0.0012351433232346773,12.32
16798,SL-8 R/B,7351.0,0.006665759760576792,82.92
16853,SL-6 R/B(2),26363.5,0.6407533142412806,67.17
16863,SL-8 R/B,7131.0,0.003225354087785724,74.03
16869,SL-12 R/B(2),42872.5,0.0034404338445390404,12.05
16881,SL-14 R/B,6992.5,0.001787629603146228,82.52
16909,H-1 R/B(MABES),7916.0,0.0072006063668519455,50.0
16952,SL-8 R/B,7142.0,0.0012601512181461775,74.01
16967,SL-12 R/B(2),25494.5,0.0026084057345702014,64.57
16986,SL-14 R/B,6993.5,0.0019303639093443913,82.52
16995,SL-6 R/B(2),12529.5,0.47683467017837905,62.21
17064,SL-12 R/B(2),42931.5,0.0029698473149086333,12.51
17066,SL-8 R/B,7349.0,0.003537896312423459,82.94
17070,SCOUT G-1 R/B,7358.0,0.0038053818972546886,89.61
17080,SL-6 R/B(2),26997.5,0.664820816742291,63.59
17124,SL-12 R/B(2),42174.5,0.00114998399506811,11.3
17145,SL-8 R/B,7954.5,0.012508642906530894,74.01
17146,SL-6 R/B(2),26261.5,0.5955676560744817,69.81
17159,SL-8 R/B,7360.5,0.003736159228313294,82.93
17177,SL-14 R/B,7875.5,0.00031744016252936323,82.61
17191,SL-14 R/B,6991.5,0.0015018236429950654,82.5
17215,SL-6 R/B(2),26260.0,0.5543031226199543,69.97
17239,SL-8 R/B,7362.5,0.0029202037351443123,82.93
17241,SL-14 R/B,7330.0,0.0016371077762619372,82.53
17290,SL-14 R/B,7325.0,0.0012286689419795222,82.47
17295,SL-14 R/B,6992.5,0.0019306399713979263,82.53
17303,SL-8 R/B,7141.0,0.0028007281893292256,74.06
17332,SL-6 R/B(2),26870.5,0.7062950075361456,63.82
17359,SL-8 R/B,7353.0,0.0031279749762001905,82.92
17506,TITAN 34B R/B,26176.5,0.6989666303745726,63.04
17525,SL-8 R/B,7352.5,0.004148248894933696,82.9
17527,N-2 R/B,7093.0,0.01466234315522346,97.45
17535,SL-14 R/B,7877.5,0.0026023484608060934,73.61
17562,DELTA 1 R/B(2),16977.5,0.6064791635988809,17.72
17566,SL-14 R/B,6991.0,0.0018595336861679302,82.53
17587,SL-14 R/B,7818.5,0.0039010040289058005,82.57
17589,SL-16 R/B,7213.5,0.0006238303181534623,71.0
17704,SL-12 R/B(2),42279.5,0.002589907638453624,12.14
17871,SL-12 R/B(2),42163.5,0.0017432139172507027,5.07
17872,SL-12 R/B(2),42203.0,0.002890789754282871,6.78
17873,SL-12 R/B(2),42156.5,0.0037835209279707756,9.78
17874,SL-12 R/B(2),41889.5,0.0017546163119636186,9.03
17911,SL-14 R/B,6993.5,0.002073353828555087,82.5
17938,SL-12 R/B(2),42102.5,0.004358411020723235,6.89
17971,SL-12 R/B(2),41412.5,0.0016299426501660127,8.9
17973,SL-16 R/B,7211.5,0.0015946751716009152,71.01
17997,ATLAS H R/B,7455.5,0.07383810609617061,63.32
18095,SL-8 R/B,7145.0,0.002239328201539538,74.04
18105,SL-6 R/B(2),26297.0,0.524584553371107,70.24
18120,SL-8 R/B,7959.5,0.013254601419687166,74.01
18129,SL-8 R/B,7353.0,0.001767985856113151,82.93
18152,SL-14 R/B,6992.5,0.0019306399713979263,82.5
18160,SL-8 R/B,7351.5,0.003196626538801605,82.93
18214,SL-14 R/B,6992.5,0.0019306399713979263,82.51
18312,SL-14 R/B,7326.5,0.001023681157442162,82.56
18330,SL-12 R/B(2),41855.0,0.0018396846254927727,10.6
18339,SL-14 R/B,7819.5,0.004028390562056398,82.56
18359,SL-12 R/B(2),25483.0,0.0009418043401483342,65.87
18362,SCOUT G-1 R/B,7472.5,0.010639009702241553,90.36
18373,SL-12 R/B(AUX MOTOR),15826.5,0.5760907338956813,64.92
18374,SL-12 R/B(AUX MOTOR),16762.0,0.5720677723422026,64.41
18386,SL-12 R/B(2),42232.5,0.003090037293553543,11.82
18402,SL-8 R/B,7353.5,0.005643571088597267,82.91
18421,SL-14 R/B,6993.5,0.0017873739901336956,82.51
18445,SL-12 R/B(2),42192.5,0.0023108372341055874,11.68
18577,SL-12 R/B(2),42078.0,0.002424069585056324,11.69
18583,TITAN 34D TRANSTAGE R/B,41896.0,0.0008831392018331106,11.48
18585,SL-8 R/B,7144.0,0.0020996640537514,74.01
18633,SL-12 R/B(2),41310.0,0.001767126603727911,10.72
18703,SL-6 R/B(2),26244.0,0.5627572016460906,68.71
18709,SL-8 R/B,7355.5,0.002243219359662837,82.91
18717,SL-12 R/B(2),42006.5,0.006677538000071418,11.74
18748,SL-14 R/B,6993.0,0.0018590018590018591,82.51
18793,SL-14 R/B,7819.0,0.003836807775930426,82.6
18820,SL-14 R/B,7323.5,0.0015702874308732163,82.54
18882,SL-6 R/B(2),26257.0,0.6407053357199984,66.88
18944,SL-8 R/B,7953.0,0.01408273607443732,74.01
18948,SL-6 R/B(2),25748.0,0.721609445393817,62.74
18952,ARIANE 3 R/B,23449.5,0.7110812597283525,6.53
18958,SL-14 R/B,6992.0,0.0015732265446224256,82.53
18960,SL-3 R/B,7269.0,0.0056403907002338695,98.99
18985,SL-8 R/B,7346.0,0.004083855159270351,82.96
19019,SL-12 R/B(2),42876.0,0.0020990764063811922,13.5
19038,SL-8 R/B,7138.5,0.002451495412201443,74.05
19045,SL-3 R/B,6908.5,0.002822609828472172,97.46
19071,SCOUT G-1 R/B,7534.5,0.018780277390669585,90.32
19075,SL-12 R/B(2),42210.5,0.0026178320560050223,12.11
19093,SL-12 R/B(2),41929.0,0.002456533664051134,11.11
19119,SL-16 R/B,7205.5,0.002012351675803206,71.01
19121,ARIANE 2 R/B,23825.5,0.7120731988835491,6.76
19167,SL-12 R/B(2),25476.0,0.0012953367875647669,64.65
19168,SL-12 R/B(AUX MOTOR),16034.5,0.5760391655492844,65.08
19169,SL-12 R/B(AUX MOTOR),16098.0,0.5611877251832526,65.23
19195,SL-14 R/B,7878.5,0.0020943072919972078,73.6
19210,SL-14 R/B,6993.0,0.002002002002002002,82.53
19256,SL-8 R/B,7142.0,0.002100252030243629,74.05
19274,SL-14 R/B,6994.5,0.002073057402244621,82.52
19324,SL-8 R/B,7349.5,0.0033335601061296686,82.95
19336,SL-14 R/B,7573.5,0.0015184524988446557,82.55
19346,SL-12 R/B(2),42623.5,0.003413609863103687,12.93
19399,SL-12 R/B(2),42085.0,0.0021385291671616965,12.06
19420,SCOUT G-1 R/B,7480.0,0.009759358288770054,90.03
19467,CZ-4 R/B,7259.0,0.00702576112412178,99.05
19489,TITAN 34D TRANSTAGE R/B,26315.5,0.7398111379225172,26.82
19504,SL-12 R/B(2),25486.5,0.001157475526259,65.54
19534,SL-12 R/B(AUX MOTOR),15454.5,0.5609045908958555,65.06
19536,SL-12 R/B(AUX MOTOR),15810.5,0.5531450618260018,65.1
19548,IUS R/B(1),21040.0,0.6840304182509506,26.23
19549,IUS R/B(2),42105.0,0.0018525115781973637,12.96
19556,SL-6 R/B(2),26249.5,0.5408293491304597,69.35
19573,SL-14 R/B,6992.0,0.002002288329519451,82.53
19610,SL-6 R/B(2),26236.5,0.6142397042288416,68.22
19621,ARIANE 2 R/B,17171.5,0.6148268933989459,3.98
19649,SL-16 R/B,7217.0,0.0012470555632534293,71.0
19685,SL-12 R/B(2),41819.5,0.0017336410047944142,11.98
19688,ARIANE 44LP R/B,24261.0,0.7183957792341619,6.6
19753,SL-12 R/B(2),25482.5,0.0015108407730795644,64.62
19754,SL-12 R/B(AUX MOTOR),16084.5,0.5513693307221238,65.24
19769,SL-8 R/B,7137.0,0.0005604595768530195,74.05
19772,ARIANE 2 R/B,24320.5,0.7169054912522358,8.36
19775,SL-12 R/B(2),42815.0,0.0024056989372883337,13.48
19776,SL-12 R/B(2),42831.5,0.001645984847600481,13.42
19790,SL-14 R/B,7822.5,0.003387663790348354,82.62
19798,SL-6 R/B(2),26247.0,0.6904789118756429,64.12
19809,SL-6 R/B(2),25974.5,0.6854992396388766,64.09
19826,SL-8 R/B,7362.0,0.0032599837000814994,82.96
19851,SL-14 R/B,7327.5,0.001842374616171955,82.52
19855,SL-12 R/B(AUX MOTOR),16090.0,0.5579863269111249,65.15
19909,SL-8 R/B,7955.5,0.013135566589152159,74.01
19912,IUS R/B(2),42073.0,0.0026858080003802913,9.72
19919,ARIANE 2 R/B,14238.5,0.5284615654738912,4.04
19921,SL-8 R/B,7351.5,0.0036047065224784056,82.96
19930,SL-12 R/B(2),42836.0,0.002007657110841348,13.58
19969,IUS R/B(1),16410.0,0.5929311395490554,28.01
19982,TITAN 34D TRANSTAGE R/B,42402.5,0.10382642532869524,7.99
20027,SL-12 R/B(2),25477.5,0.0008831321754489255,65.26
20045,SL-8 R/B,7347.5,0.0042871725076556655,82.93
20068,IUS R/B(2),41877.5,0.0041430362366425885,12.71
20080,SL-12 R/B(AUX MOTOR),15614.0,0.5630844114256437,64.83
20081,SL-12 R/B(AUX MOTOR),15676.0,0.55862464914519,65.0
20085,SL-12 R/B(2),42845.0,0.0023106546854942235,13.76
20103,SL-8 R/B,7351.0,0.0042171133179159295,82.96
20109,SL-12 R/B(2),41401.5,0.0033211357076434428,11.44
20149,SL-8 R/B,7357.0,0.0029903493271714013,82.94
20169,ARIANE 44LP R/B,23061.0,0.7079918477082521,7.46
20196,SL-14 R/B,7881.5,0.00247414832201992,73.57
20204,TITAN 34D TRANSTAGE R/B,41893.0,0.0068507865275821735,11.88
20237,SL-14 R/B,7820.0,0.003964194373401534,82.6
20261,SL-14 R/B,7843.0,0.12316715542521994,82.59
20265,SL-12 R/B(2),42074.0,0.0027570471074773017,12.58
20305,SL-14 R/B,7577.0,0.001715718622145968,82.56
20315,ARIANE 44L R/B,16098.5,0.5907072087461565,7.12
20316,HIMAWARI-4 AKM,42593.5,0.023536455092913237,13.19
20322,DELTA 1 R/B,7104.0,0.006897522522522522,97.12
20332,SL-6 R/B(2),26243.0,0.5021910604732691,69.46
20343,USA 40 R/B,10667.0,0.3559576263241774,57.01
