,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
37754,SPEKTR-R,195952.5,0.8956175603781529,49.43
37762,BEIDOU-2 IGSO-4,42160.5,0.012891213339500242,54.56
37764,SJ-11-02,7061.0,0.001132983996601048,98.34
37774,ASTRA 1N,42164.0,0.00014230148942225596,0.07
37778,PAKSAT-1R,42163.5,8.301018653574774e-05,0.05
37780,HAIYANG-2A,7346.0,0.0001361285053090117,99.33
37787,EDUSAT,7025.5,0.003487296277844993,98.34
37788,NIGERIASAT-2,7041.0,0.002982530890498509,97.82
37789,NIGERIASAT-X,7071.5,0.00134342077352754,97.82
37790,RASAT,7049.5,0.002056883466912547,98.08
37791,APRIZESAT 5,7012.0,0.005419281232173417,98.23
37792,APRIZESAT 6,7023.5,0.004342564248594006,98.28
37793,SICH-2,7058.5,0.001204221860168591,97.79
37794,BPA-2 & SL-24 R/B,7370.5,0.04090631571806526,98.16
37803,ZHONGXING-1A,42231.0,0.00011839643863512586,2.11
37805,COSMOS 2473,42161.5,0.0006996904759081152,3.98
37808,SES-2,42164.5,0.00024902465344069064,0.04
37809,ARABSAT-5C,42165.0,0.0006403415154749199,0.05
37815,EUTELSAT 7 WEST A,42164.0,0.0006403567024001518,0.08
37817,TACSAT 4,12666.0,0.46660350544765516,62.81
37825,QUETZSAT 1,42164.0,0.00026088606394080257,0.05
37828,COSMOS 2474 [GLONASS-M],25508.0,0.0010192880664889447,64.95
37833,INTELSAT 18 (IS-18),42165.5,0.00017787053396734297,0.02
37835,EUTELSAT 16A,42165.5,0.0005336116019020289,0.07
37838,JUGNU,7225.5,0.0018683828108781398,19.96
37839,VESSELSAT 1,7233.0,0.0013825521913452233,19.96
37840,SRMSAT,7233.5,0.0011750881316098707,19.97
37842,VIASAT-1,42164.0,0.00023716914903709326,0.02
37845,GSAT0101 (GALILEO-PFM),29600.0,3.3783783783783784e-05,57.12
37846,GSAT0102 (GALILEO-FM2),29600.0,0.00023648648648648648,57.13
37848,SUOMI NPP,7204.5,6.940106877645916e-05,98.73
37852,RAX-2,6610.0,0.001059001512859304,101.66
37866,COSMOS 2476 [GLONASS-M],25508.0,0.0021953896816684962,64.94
37867,COSMOS 2477 [GLONASS-M],25507.5,0.0019014015485641477,64.94
37868,COSMOS 2475 [GLONASS-M],25508.0,0.0023129998431864513,64.95
37874,YAOGAN-12,6872.5,0.00065478355765733,97.21
37929,CHUANGXIN 1-03 (CX-1-03),7169.0,0.0015343841539963733,98.72
37930,SHIYAN 4 (SY-4),7167.5,0.0023020579002441576,98.72
37932,ASIASAT 7,42165.5,0.00017787053396734297,0.01
37937,COSMOS 2478 [GLONASS-M],25515.0,0.0018028610621203215,65.79
37940,YAOGAN-13,6777.5,0.00036886757654002215,97.73
37947,BEIDOU-2 IGSO-5,42165.5,0.010280916863312424,48.82
37949,AMOS-5,42147.5,0.0002491250963876861,7.32
37950,LUCH-5A,42164.5,0.0004387577227288359,7.16
38006,ELISA W11,7061.0,0.000141622999575131,98.2
38007,ELISA E24,7061.0,0.000141622999575131,98.2
38008,ELISA W23,7061.0,0.000141622999575131,98.2
38009,ELISA E12,7061.0,0.000141622999575131,98.2
38010,SSOT,7000.5,7.142346975216056e-05,97.89
38011,PLEIADES 1A,7075.5,7.066638400113066e-05,98.2
38013,NIGCOMSAT 1R,42164.0,0.00026088606394080257,0.03
38037,ZIYUAN 1-02C (ZY 1-02C),7146.0,0.0006996921354603975,98.49
38039,GLOBALSTAR M084,7791.5,6.417249566835655e-05,52.0
38040,GLOBALSTAR M080,7791.5,6.417249566835655e-05,52.0
38041,GLOBALSTAR M082,7791.5,6.417249566835655e-05,52.01
38042,GLOBALSTAR M092,7791.5,6.417249566835655e-05,52.01
38043,GLOBALSTAR M090,7791.5,6.417249566835655e-05,51.99
38044,GLOBALSTAR M086,7791.5,0.00019251748700506964,51.99
38045,ZIYUAN 3-1 (ZY 3-1),6832.0,0.000585480093676815,97.23
38048,FENGYUN 2F,42484.5,0.0002236109639986348,6.01
38069,WGS F4 (USA 233),42165.0,0.00014229811454998222,0.02
38076,LARES,7822.0,0.001150600869342879,69.49
38086,SES-4,42165.0,0.00030831258152496147,0.04
38090,BEIDOU-2 G5,42164.5,0.0007233573266610538,2.02
38092,MUOS-1,42165.0,0.005051583066524369,4.24
38097,INTELSAT 22 (IS-22),42164.5,0.00017787475245763617,0.02
38100,COSMOS 2479,42131.5,0.0003916309649549624,7.41
38106,APSTAR-7,42164.5,0.00024902465344069064,0.02
38108,USA 234,7481.5,0.0003341575887188398,123.0
38244,YAHSAT 1B,42164.5,0.00017787475245763617,0.04
38247,RISAT-1,6858.5,0.00021870671429612888,97.52
38249,BEIDOU-2 M3,27905.5,0.0024905484581892456,56.26
38250,BEIDOU-2 M4,27906.0,0.0015767218519314842,56.17
38253,AEHF-2 (USA 235),42164.5,0.00029645792076272694,5.21
38255,TIANHUI 1-02,6807.5,0.0011017260374586854,97.61
38256,YAOGAN-14,6872.0,0.0011641443538998836,97.22
38330,JCSAT-13,42165.0,0.00023716352424997035,0.03
38331,VINASAT-2,42165.0,0.00018973081939997627,0.01
38336,GCOM-W1 (SHIZUKU),7080.5,0.0002118494456606172,98.21
38337,ARIRANG-3 (KOMPSAT-3),7061.0,0.000849737997450786,98.27
38338,SDS-4,7028.0,0.0008537279453614115,98.16
38339,HORYU-2,6996.0,0.0010005717552887365,98.17
38341,NIMIQ 6,42164.5,0.0002727412871017088,0.04
38351,ZHONGXING-2A,42163.0,0.00042691459336384983,0.05
38353,YAOGAN-15,7569.0,0.00251023913330691,100.76
38355,INTELSAT 19 (IS-19),42165.5,0.00029645088994557163,0.01
38357,NUSTAR,6949.5,0.0009353190877041513,6.03
38465,USA 236,42165.5,0.00029645088994557163,6.18
38527,USA 237,42164.0,0.004269044682667679,5.73
38550,ECHOSTAR 17,42165.0,0.00021344717182497332,0.02
38551,METEOSAT-10 (MSG-3),42166.0,2.3715789972964e-05,3.21
38651,SES-5,42164.5,0.00020159138611865432,0.07
38706,KANOPUS-V 1,6735.0,0.0007423904974016332,97.5
38707,BKA 2,6669.0,0.000599790073474284,97.23
38708,EXACTVIEW-1 (ADS-1B),7188.0,0.0011129660545353367,98.95
38710,MKA-PN 1,7186.5,0.0011827732554094482,98.95
38729,TIANLIAN 1-03,42546.0,0.001903821745875053,4.31
38732,COSMOS 2481,7874.5,0.001841386754714585,82.47
38733,GONETS-M 3,7864.0,0.0016531027466937945,82.47
38734,YUBELEINY 2 (RS-40),7873.5,0.0017146123071061154,82.47
38735,GONETS-M 4,7868.5,0.002478236004321027,82.47
38739,INTELSAT 20 (IS-20),42164.5,0.00020159138611865432,0.01
38740,HYLAS 2,42165.0,0.00028459622909996445,0.81
38744,EXPRESS-MD2,8124.0,0.1827917282127031,49.85
38748,INTELSAT 21 (IS-21),42165.0,0.00023716352424997035,0.02
38751,RBSP A,17993.5,0.6330897268458054,9.53
38752,RBSP B,18986.5,0.6522265820451373,9.89
38754,SPOT 6,7076.0,0.00014132278123233464,98.21
38755,PROITERES,7008.0,0.0009988584474885844,98.26
38757,USA 238,7483.5,0.02532237589363266,63.43
38758,SMDC ONE 1.2,6932.5,0.013487197980526505,64.66
38759,AENEAS,6781.0,0.0019171213685297154,64.64
38760,CSSWE,6910.5,0.012227769336516895,64.67
38761,CXBN,6931.5,0.013489143763976051,64.67
38762,CP5,6925.0,0.012996389891696752,64.66
38763,CINEMA,6909.0,0.012013315964683746,64.66
38764,RE,6933.0,0.013414106447425357,64.66
38765,SMDC ONE 1.1,6868.5,0.009973065443692218,64.65
38766,AEROCUBE 4.5A,6898.5,0.011234326302819453,64.66
38767,AEROCUBE 4.5B,6831.0,0.008197921241399501,64.65
38770,METOP-B,7198.0,0.0001389274798555154,98.62
38773,BEIDOU-2 M5,27904.0,0.0039420871559633025,55.9
38774,BEIDOU-2 M6,27906.0,0.0010750376263169211,56.0
38777,ASTRA 2F,42163.5,0.00046248532498488026,0.07
38778,GSAT-10,42164.5,0.00029645792076272694,0.02
38781,VRSS-1,7013.5,0.002067441363085478,97.57
38832,NAVSTAR 67 (USA 239),26560.5,0.01583178027522072,53.52
38856,GSAT0103 (GALILEO-FM3),29600.0,0.0002027027027027027,55.46
38857,GSAT0104 (GALILEO-FM4),30301.0,0.00023101547803702847,55.46
38859,SJ-9A,6999.0,0.002857551078725532,97.6
38860,SJ-9B,6986.5,0.0017891648178630214,97.56
38866,INTELSAT 23 (IS-23),42164.0,4.743382980741865e-05,0.02
38952,BEIDOU-2 G6,42165.5,0.0006284758866846118,2.83
38976,LUCH-5B,42164.0,0.0006403567024001518,9.13
38977,YAMAL 300K,42165.0,7.114905727499111e-05,0.02
38990,STAR ONE C3,42165.0,0.00021344717182497332,0.03
38991,EUTELSAT 21B,42165.0,0.00028459622909996445,0.07
38994,MERIDIAN 6,26558.5,0.7153077169267843,64.98
39007,ECHOSTAR 16,42165.5,0.0002015866051629887,0.02
39010,YAOGAN-16 01A,7467.0,0.0384357841167805,63.36
39011,YAOGAN-16 01B,7467.0,0.0384357841167805,63.36
39012,YAOGAN-16 01C,7467.0,0.0384357841167805,63.36
39016,ZHONGXING-12,42164.5,0.0002727412871017088,0.02
39018,PLEIADES 1B,7076.0,0.00014132278123233464,98.19
39019,EUTELSAT 70B,42165.0,0.0004031779912249496,0.07
39021,YAMAL 402,42164.0,0.00042690446826676784,0.01
39029,GOKTURK 2,7025.5,0.0002135079353782649,97.74
39033,SKYNET 5D,42163.5,0.00039133373652566793,0.07
39034,MEXSAT 3,42164.5,0.00015415811879661802,0.02
39056,COSMOS 2482,7872.0,0.0026676829268292685,82.5
39057,COSMOS 2483,7867.5,0.0015888147442008262,82.5
39058,COSMOS 2484,7872.0,0.002540650406504065,82.5
39060,IGS 8A,6891.5,0.00021765943553653052,97.5
39069,TDRS 11,42165.5,0.0003675991035325088,2.81
39071,GLOBALSTAR M097,7791.5,6.417249566835655e-05,52.01
39072,GLOBALSTAR M093,7791.5,6.417249566835655e-05,51.98
39073,GLOBALSTAR M094,7791.5,6.417249566835655e-05,51.99
39074,GLOBALSTAR M096,7791.5,6.417249566835655e-05,52.01
39075,GLOBALSTAR M078,7791.5,6.417249566835655e-05,51.99
39076,GLOBALSTAR M095,7791.5,6.417249566835655e-05,51.98
39077,AMAZONAS 3,42166.0,0.000521747379405208,0.03
39078,AZERSPACE 1,42164.0,0.00023716914903709326,0.02
39083,LANDSAT 8,7080.5,7.06164818868724e-05,98.22
39085,SARAL,7161.0,0.00013964530093562352,98.55
39086,AAUSAT 3,7142.5,0.0010500525026251313,98.37
39087,SAPPHIRE,7153.5,0.0010484378276368212,98.41
39088,NEOSSAT,7152.0,0.0009787472035794184,98.41
39089,STRAND-1,7148.5,0.0007693921801776596,98.38
39090,BRITE-AUSTRIA,7149.5,0.0009091544863277152,98.39
39091,UNIBRITE,7150.0,0.0008391608391608392,98.39
39119,SBIRS GEO-2 (USA 241),42165.0,0.00018973081939997627,3.19
39121,EUTELSAT 117 WEST A,42165.0,0.00028459622909996445,0.05
39126,ANIK G1,42164.5,0.00024902465344069064,0.03
39131,DOVE 2,6862.5,0.0021129326047358834,64.87
39132,AIST-2 (RS-43),6898.0,0.002029573789504204,64.87
39149,GAOFEN-1,7018.5,0.0020659685117902686,97.98
39150,NEE-01 PEGASO,6984.5,0.001503328799484573,98.05
39151,TURKSAT-3USAT,6979.0,0.001432870038687491,97.83
39152,CUBEBUG-1 (CAPITAN BETO),6978.0,0.0014330753797649756,98.09
39154,COSMOS 2485 [GLONASS-M],25508.0,0.002234593068841148,65.09
39156,ZHONGXING-11,42164.5,0.00029645792076272694,0.01
39158,PROBA-V,7192.5,0.00048661800486618007,98.31
39159,VNREDSAT 1,7058.0,0.00014168319637291018,97.99
39160,ESTCUBE 1,7015.5,0.0007839783336896872,97.82
39162,EUTELSAT 7B,42164.5,0.0001067248514745817,0.07
39165,NAVSTAR 68 (USA 242),26560.5,0.01248093974134523,55.02
39167,WGS F5 (USA 243),42166.0,4.7431579945928e-05,0.02
39171,SES-6,42164.5,0.00020159138611865432,0.04
39176,COSMOS 2486,7085.5,0.0011996330534189542,97.94
39185,RESURS-P 1,6682.5,0.0006734006734006734,96.99
39187,O3B FM5,14444.0,0.00027693159789531985,0.07
39188,O3B FM4,14444.0,0.00027693159789531985,0.04
39189,O3B FM2,14444.0,0.00027693159789531985,0.04
39190,O3B PFM,14444.0,0.00027693159789531985,0.06
39196,IRIS,6999.0,0.002571795970852979,97.96
39198,IRNSS-1A,42164.5,0.0021463553463221432,34.32
39201,SJ-11-05,7061.0,0.001132983996601048,98.26
39205,MUOS-2,42165.5,0.00563256690896586,3.81
39207,SHIYAN 7 (SY-7),7037.0,0.0007105300554213443,98.07
39208,CHUANGXIN-3 (CX-3),7032.5,0.00035549235691432633,98.07
39209,SHIJIAN-15 (SJ-15),7039.0,0.000568262537292229,98.09
39214,ALPHASAT,42164.5,0.0003676078217457814,2.9
39215,INSAT-3D,42164.0,0.00011858457451854663,0.31
39221,WGS F6 (USA 244),42164.0,2.3716914903709326e-05,0.01
39226,ARIRANG-5 (KOMPSAT-5),6931.5,0.0003606722931544399,97.62
39231,USA 245,7006.0,0.05138452754781616,97.88
39232,ES'HAIL 1,42164.0,0.00021345223413338392,0.07
39233,GSAT-7,42164.5,0.0008182238613051264,0.08
39236,AMOS-4,42165.0,0.00018973081939997627,0.03
39238,YAOGAN-17 01A,7467.5,0.03716103113491798,63.39
39239,YAOGAN-17 01B,7467.5,0.03716103113491798,63.39
39240,YAOGAN-17 01C,7467.5,0.03716103113491798,63.39
39248,GONETS-M 5,7872.0,0.0017784552845528454,82.49
39249,GONETS-M 6,7871.5,0.0019691291367591947,82.49
39250,GONETS-M 7,7872.5,0.001841854557002223,82.49
39252,HISAKI (SPRINT-A),7430.5,0.013659915214319359,29.72
39255,AEHF-3 (USA 246),42143.0,0.008684716322995516,3.75
39259,FENGYUN 3C,7216.0,0.0011086474501108647,98.44
39264,CASSIOPE,7016.5,0.04696073540939215,80.95
39265,CUSAT 1,6950.0,0.03899280575539568,80.96
39266,DANDE,7087.5,0.056084656084656084,81.0
39267,POPACS 1,6929.5,0.03614979435745725,80.98
39268,POPACS 2,7064.5,0.053011536556019534,81.0
39269,POPACS 3,7135.5,0.061593441244481816,81.01
39270,CUSAT 2 & FALCON 9 R/B,6809.5,0.022542036860268743,80.92
39284,ASTRA 2E,42164.5,0.00029645792076272694,0.08
39357,SHIJIAN-16 (SJ-16),6977.0,0.001719936935645693,74.97
39359,FM-6,42164.0,4.743382980741865e-05,0.02
39369,MARS ORBITER MISSION,104139.0,0.93063117564025,19.4
39374,RADUGA-1M 3,42163.5,0.00039133373652566793,4.37
39409,YAOGAN-19,7579.5,0.0009895111814763506,100.05
39415,APRIZESAT 7,6981.5,0.003938981594213278,97.68
39416,ZACUBE-1 (TSHEPISOSAT),6971.5,0.004948719787707093,97.75
39417,SKYSAT-A,6924.5,0.0022384287674200305,97.47
39418,DUBAISAT-2,6938.0,0.0012972038051311616,97.43
39419,OPTOS,7044.0,0.012350936967632026,97.76
39420,UNISAT-5,6955.5,0.0028035367694630147,97.59
39421,STSAT-3,6956.0,0.0020126509488211618,97.53
39422,WNISAT-1,7085.0,0.016937191249117856,97.67
39423,CINEMA-2 (KHUSAT-2),7010.0,0.008273894436519259,97.84
39424,APRIZESAT 8,6992.0,0.004862700228832952,97.74
39425,CINEMA-3 (KHUSAT-2),7024.5,0.009751583742615132,97.84
39426,TRITON-1,7021.5,0.010183009328491064,97.84
39427,DELFI-N3XT,7004.5,0.00992219287600828,97.83
39428,DOVE 3,7040.0,0.0125,97.74
39429,GOMX-1,7054.0,0.013609299688120215,97.71
39430,BRITE-PL1 (LEM),7105.5,0.019632678910702975,97.72
39431,ICUBE-1,6928.5,0.0023814678501840225,97.51
39432,HUMSAT-D,6899.0,0.0013045368894042614,97.5
39434,WREN,6995.0,0.003288062902072909,97.8
39437,VELOX-PII,6988.0,0.005867200915855753,97.8
39438,FIRST-MOVE,6926.0,0.00418712099335836,97.72
39439,CUBEBUG-2 (LO-74),6990.5,0.006508833416779916,97.82
39440,NEE-02 KRYSAOR,7002.5,0.007068903962870404,97.83
39441,PUCP-SAT 1,6921.5,0.0023838763273856824,97.54
39443,FUNCUBE-1 (AO-73),6960.5,0.004812872638459881,97.73
39444,HINCUBE,6962.0,0.004740017236426314,97.73
39445,UWE-3,6981.5,0.005657809926233617,97.79
39447,BPA 3 & SL-24 R/B,7476.0,0.06781701444622792,97.7
39450,SWARM B,6878.0,0.0002907822041291073,87.76
39451,SWARM A,6838.5,0.0003655772464721796,87.33
39452,SWARM C,6838.5,0.0003655772464721796,87.33
39454,SHIYAN 5 (SY-5),7127.0,0.0015434264066227024,98.15
39459,SES-8,42164.5,0.00017787475245763617,0.03
39461,USA 247,7482.0,0.0002673082063619353,123.0
39463,FIREBIRD 2,6791.0,0.006920924753350022,120.45
39466,ALICE,6969.5,0.022024535476002582,120.47
39467,SNAP-3,6880.0,0.014680232558139534,120.49
39468,SMDC ONE 2.4,6957.0,0.021273537444300706,120.5
39469,CUNYSAT-1,6897.0,0.01594896331738437,120.47
39470,CP8 (IPEX),6970.5,0.022021375798005883,120.47
39471,MCUBED-2,6922.0,0.0180583646344987,120.5
39472,TACSAT 6,6926.0,0.01862546924631822,120.48
39473,SMDC ONE 2.3,6925.0,0.018339350180505413,120.47
39475,INMARSAT 5-F1,42164.5,5.9291584152545385e-05,0.02
39480,TKSAT-1 (TUPAC KATARI),42164.0,0.00023716914903709326,0.05
39482,COSMOS 2488,7872.5,0.001968879009209273,82.49
39483,COSMOS 2489,7872.5,0.0022229279136233727,82.49
39484,COSMOS 2490,7872.5,0.0022229279136233727,82.49
39486,EXPRESS-AM5,42164.5,0.00013044148513559984,0.02
39489,COSMOS 2493 (SKRL-756 1),6958.0,0.0014371945961483186,82.41
39490,COSMOS 2494 (SKRL-756 2),6951.5,0.0019420269006689204,82.41
39491,AIST-1 (RS-41),6968.0,0.001722158438576349,82.42
39496,COSMOS 2491 (RS-46),7870.0,0.0013977128335451081,82.49
39497,GSAT-14,42164.5,0.0005336242573729085,0.02
39499,THAICOM 6,42162.5,0.00032018974206937445,0.05
39503,TDRS 12,42162.5,0.0005573673287874296,3.57
39507,ABS-2,42164.5,0.00034389118808476324,0.04
39508,ATHENA-FIDUS,42164.0,0.00016601840432596527,0.01
39521,TURKSAT 4A,42164.0,0.00042690446826676784,0.03
39532,NAVSTAR 69 (USA 248),26559.0,0.007304491885989683,53.6
39573,GPM-CORE,6812.0,0.000733998825601879,64.98
39611,EXPRESS-AT1,42164.5,1.1858316830509078e-05,0.02
39612,EXPRESS-AT2,42164.5,0.00013044148513559984,0.01
39615,AMAZONAS 4A,42164.5,0.00041504108906781774,0.05
39616,ASTRA 5B,42164.5,0.0003676078217457814,0.08
39619,COSMOS 2492 [GLONASS-M],25508.0,0.001254508389524855,65.63
39623,SJ-11-06,7069.0,0.001556089970292828,98.02
39629,DMSP 5D-3 F19 (USA 249),7221.5,0.0010385653950010386,98.76
39633,SENTINEL-1A,7074.0,0.0001413627367825841,98.18
39634,IRNSS-1B,42164.0,0.0019922208519115832,28.78
39651,USA 250,42165.0,0.00028459622909996445,3.58
39677,EGYPTSAT 2,7086.5,7.055669230226487e-05,51.62
39726,LUCH-5V,42165.0,0.00037946163879995254,3.57
39727,KAZSAT-3,42165.0,4.743270484999407e-05,0.02
39730,KAZEOSAT 1,7130.0,0.00014025245441795232,98.39
39740,NAVSTAR 70 (USA 251),26560.5,0.0032567157997778658,56.7
39750,USA 252,42165.0,0.0003557452863749555,5.84
39760,COSMOS 2496,7872.5,0.001968879009209273,82.44
39761,COSMOS 2497,7872.5,0.0020959034614163228,82.45
39762,COSMOS 2498,7872.0,0.0021595528455284553,82.44
39764,COSMOS 2499 (RS-47),7708.0,0.02322262584327971,82.45
39765,ALOS-2,7009.0,0.00014267370523612499,97.92
39766,UNIFORM 1,6975.0,0.0005734767025089606,97.82
39767,SOCRATES,6976.0,0.0005733944954128441,97.88
39768,RISING 2,6984.0,0.000429553264604811,97.73
39772,EUTELSAT 3B,42164.5,0.0005099076237118904,0.07
40000,COSMOS 2500 [GLONASS-M],25507.5,0.0008820935019112026,65.56
40009,KAZEOSAT 2,6998.5,0.0010716582124741015,97.6
40010,HODOYOSHI-4,6992.0,0.002431350114416476,97.57
40011,UNISAT-6,7002.5,0.0050696179935737235,97.72
40012,DEIMOS-2,6976.5,7.166917508779473e-05,97.66
40013,BUGSAT-1 (TITA),6925.5,0.00353765071113999,98.11
40014,HODOYOSHI-3,7000.5,0.0033569030783515462,97.6
40015,SAUDISAT 4,7014.5,0.004490697840188181,97.68
40016,TABLETSAT-AURORA,6927.5,0.001515698303861422,98.11
40017,APRIZESAT 9,7031.5,0.006897532532176634,97.82
40018,APRIZESAT 10,7041.0,0.008237466268995882,97.88
40019,BRITE-CA1 (TORONTO),7038.5,0.008311429992185836,97.89
40020,DUCHIFAT-1,6907.5,0.0015200868621064061,98.1
40021,PACE,6945.0,0.0011519078473722101,98.06
40022,FLOCK 1C-10,6892.5,0.001378309756982227,98.08
40023,NANOSATC-BR1,6922.5,0.0007945106536655833,98.07
40024,QB50P1,6936.5,0.0012254018597275282,98.05
40025,FLOCK 1C-7,6843.5,0.0009498063856213925,98.08
40026,FLOCK 1C-1,6864.5,0.0010925777551169058,98.08
40027,POPSAT-HIP-1,6940.0,0.0012968299711815562,98.06
40028,FLOCK 1C-2,6857.0,0.0010208546011375237,98.1
40029,DTUSAT-2,6941.5,0.001080458114240438,98.02
40030,FLOCK 1C-4,6902.5,0.0010865628395508873,98.08
40031,QB50P2,6941.0,0.0011525716755510734,98.02
40032,FLOCK 1C-11,6856.5,0.001385546561656822,98.12
40033,ANTELSAT,6999.0,0.005000714387769682,97.71
40034,FLOCK 1C-9,6844.0,0.0010227936879018118,98.09
40035,FLOCK 1C-6,6857.0,0.000729181857955374,98.09
40036,PERSEUS-M2,6971.5,0.0012192498027684142,97.93
40037,FLOCK 1C-5,6859.0,0.0013121446274967196,98.09
40038,PERSEUS-M1,6971.5,0.0012192498027684142,97.91
40039,FLOCK 1C-8,6803.0,0.0008819638394825813,98.09
40040,FLOCK 1C-3,6832.5,0.0015367727771679472,98.08
40041,POLYITAN-1,6924.5,0.001516354971478085,98.08
40042,TIGRISAT,7007.0,0.005280433851862424,97.71
40043,LEMUR-1,7007.0,0.005280433851862424,97.71
40044,AEROCUBE 6A,6988.5,0.004793589468412392,97.68
40045,AEROCUBE 6B,6985.5,0.004652494452795076,97.67
40052,SPOT 7,7072.0,0.0001414027149321267,98.15
40053,AISAT,6969.5,0.0010761173685343282,98.32
40054,CANX-4,7011.0,0.0012836970474967907,98.39
40055,CANX-5,7011.0,0.0012836970474967907,98.39
40056,VELOX-I,6982.0,0.0010025780578630766,98.33
40058,OCO 2,7080.5,0.0002118494456606172,98.21
40060,GONETS-M 8,7872.0,0.003048780487804878,82.51
40061,GONETS-M 9,7872.0,0.002413617886178862,82.51
40062,GONETS-M 10,7872.0,0.0022865853658536584,82.51
40068,METEOR-M 2,7200.0,0.0006944444444444445,98.45
40069,MKA-PN 2 (RELEC),7090.0,0.013258110014104372,98.01
40070,DX1,6989.0,0.0008584919158677923,98.33
40071,SKYSAT-B,6992.0,0.0007151029748283753,98.33
40072,DUMMY SAT,7001.0,0.0007141836880445651,98.33
40073,UKUBE-1,6954.5,0.0006470630526996909,98.35
40074,AISSAT 2,6981.5,0.0006445606245076273,98.33
40075,TECHDEMOSAT-1 (TDS-1),6952.5,0.0003595828838547285,98.33
40078,O3B FM3,14444.0,0.00048463029631680974,0.05
40079,O3B FM7,14444.0,6.923289947382996e-05,0.05
40080,O3B FM6,14444.0,0.00027693159789531985,0.05
40081,O3B FM8,14444.0,0.00027693159789531985,0.05
40085,ORBCOMM FM109,7080.0,0.0002824858757062147,47.0
40086,ORBCOMM FM107,7080.0,0.00014124293785310735,47.0
40087,ORBCOMM FM106,7046.0,0.0018450184501845018,47.06
40088,ORBCOMM FM111,6997.5,0.003215434083601286,47.0
40089,ORBCOMM FM104,7085.5,0.0016230329546256439,47.0
40090,ORBCOMM FM103,7080.5,0.0002118494456606172,47.0
40098,USA 253,43175.5,0.0004748063137659089,3.61
40099,USA 254,42487.5,0.000176522506619594,2.86
40100,USA 255,42602.5,0.0010680124405844727,7.76
40104,NAVSTAR 71 (USA 256),26559.5,0.0029556279297426533,54.98
40106,ASIASAT 8 (AMOS-7),42164.5,0.00020159138611865432,0.05
40108,YAOGAN-20 01A,7467.5,0.033545363240709745,63.38
40109,YAOGAN-20 01B,7467.5,0.033545363240709745,63.38
40110,YAOGAN-20 01C,7467.5,0.033545363240709745,63.38
40114,WORLDVIEW-3 (WV-3),6994.0,0.0005719187875321705,97.87
40117,GAOFEN-2,7005.5,0.0007850974234530012,98.1
40118,BRITE-PL2 (HEWELIUSZ),6976.0,0.0015768348623853212,97.89
40127,GSAT0201 (GALILEO 5),27977.0,0.1613825642492047,49.55
40128,GSAT0202 (GALILEO 6),27977.0,0.16131107695607105,49.56
40135,LING QIAO,7169.5,0.002022456238231397,98.68
40136,CHUANGXIN 1-04 (CX-1-04),7169.5,0.0021619359787990794,98.68
40140,ASIASAT 6,42164.5,8.300821781356355e-05,0.04
40142,YAOGAN-21,6872.5,0.0008002910149145144,97.24
40143,TIANTUO 2,6727.5,0.0003716090672612412,97.11
40145,OPTUS 10,42165.0,0.0004031779912249496,0.08
40146,MEASAT-3B,42165.0,7.114905727499111e-05,0.05
40207,USA 257 (CLIO),42166.0,0.001280652658540056,0.14
40257,LUCH (OLYMP-K 1),42164.5,0.00017787475245763617,0.28
40260,SJ-11-07,7064.0,0.0009909399773499433,98.06
40266,HIMAWARI-8,42165.5,5.929017798911432e-05,0.02
40268,IRNSS-1C,42165.5,0.002004008016032064,4.93
40270,INTELSAT 30 (IS-30),42147.0,0.00021353833013025838,0.32
40271,ARSAT 1,42165.0,0.00018973081939997627,0.03
40274,YAOGAN-22,7580.0,0.0006596306068601583,100.68
40276,EXPRESS-AM6,42164.5,0.0001067248514745817,0.02
40285,SJ-11-08,7057.0,0.0012753294601105286,98.27
40293,NAVSTAR 72 (USA 258),26560.0,0.005496987951807229,56.52
40295,MERIDIAN 7,26556.0,0.6964527790329869,63.54
40297,ASNARO,6886.0,0.0008713331397037467,97.4
40298,HODOYOSHI-1,6770.5,0.0005169485266966989,97.12
40299,CHUBUSAT-1,6755.0,0.0007401924500370096,97.07
40301,TSUBAME,6705.5,0.0012676161360077548,97.1
40304,YAOGAN-23,6742.0,0.0004449718184514981,97.69
40309,YAOGAN-24,7019.0,0.0014247043738424277,98.07
40314,COSMOS 2501 [GLONASS-K],25507.5,0.0020190140154856414,63.62
40331,GSAT-16,42165.0,0.0005454761057749318,0.03
40332,DIRECTV 14,42164.0,4.743382980741865e-05,0.03
40335,CBERS 4,7151.0,0.00013984058173682003,98.39
40337,YAOGAN-25 01A,7467.5,0.031134917977904252,63.39
40338,YAOGAN-25 01B,7467.5,0.031134917977904252,63.39
40339,YAOGAN-25 01C,7467.5,0.031134917977904252,63.39
40343,USA 259,26555.5,0.6772796595808778,62.86
40344,YAMAL 401,42165.0,4.743270484999407e-05,0.01
40347,O3B FM10,14444.0,0.00027693159789531985,0.06
40348,O3B FM11,14444.0,0.0002076986984214899,0.06
40349,O3B FM12,14444.0,0.00027693159789531985,0.06
40350,O3B FM9,14444.0,0.00027693159789531985,0.06
40354,DUMMY SAT 2 & BREEZE-M,44001.0,0.0362264493988773,8.72
40357,COSMOS 2502,7280.0,0.0006868131868131869,67.15
40359,RESURS-P 2,6736.0,0.0004453681710213777,97.14
